DATETIME,DIFFUSE MJ/m^2,GLOBAL MJ/m^2,YEAR,HOUR_SIN,HOUR_COS,MONTH_SIN,MONTH_COS,DIRECT MJ/m^2,LATITUDE,LONGITUDE
1993-04-15 05:00:00,0.0,0.0,1993,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.0,23.0225,72.5714
1993-04-15 06:00:00,0.02,0.02,1993,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0,23.0225,72.5714
1993-04-15 07:00:00,0.23,0.43,1993,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.19999999999999998,23.0225,72.5714
1993-04-15 08:00:00,0.42,1.24,1993,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.8200000000000001,23.0225,72.5714
1993-04-15 09:00:00,0.55,2.06,1993,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1.51,23.0225,72.5714
1993-04-15 10:00:00,0.67,2.69,1993,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,2.02,23.0225,72.5714
1993-04-15 11:00:00,0.69,3.19,1993,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,2.5,23.0225,72.5714
1993-04-15 12:00:00,0.73,3.39,1993,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,2.66,23.0225,72.5714
1993-04-15 13:00:00,0.75,3.34,1993,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,2.59,23.0225,72.5714
1993-04-15 14:00:00,0.75,3.05,1993,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,2.3,23.0225,72.5714
1993-04-15 15:00:00,0.77,2.55,1993,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1.7799999999999998,23.0225,72.5714
1993-04-15 16:00:00,0.67,1.9,1993,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1.23,23.0225,72.5714
1993-04-15 17:00:00,0.5,1.17,1993,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.6699999999999999,23.0225,72.5714
1993-04-15 18:00:00,0.23,0.39,1993,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.16,23.0225,72.5714
1993-04-15 19:00:00,0.02,0.02,1993,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.0,23.0225,72.5714
1993-04-15 20:00:00,0.0,0.0,1993,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,23.0225,72.5714
1993-05-15 05:00:00,0.0,0.0,1993,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0.0,23.0225,72.5714
1993-05-15 06:00:00,0.05,0.05,1993,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.0,23.0225,72.5714
1993-05-15 07:00:00,0.32,0.52,1993,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.2,23.0225,72.5714
1993-05-15 08:00:00,0.57,1.31,1993,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.7400000000000001,23.0225,72.5714
1993-05-15 09:00:00,0.71,2.09,1993,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,1.38,23.0225,72.5714
1993-05-15 10:00:00,0.78,2.73,1993,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,1.95,23.0225,72.5714
1993-05-15 11:00:00,0.81,3.22,1993,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,2.41,23.0225,72.5714
1993-05-15 12:00:00,0.81,3.46,1993,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,2.65,23.0225,72.5714
1993-05-15 13:00:00,0.83,3.43,1993,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,2.6,23.0225,72.5714
1993-05-15 14:00:00,0.85,3.14,1993,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,2.29,23.0225,72.5714
1993-05-15 15:00:00,0.81,2.69,1993,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,1.88,23.0225,72.5714
1993-05-15 16:00:00,0.73,2.04,1993,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1.31,23.0225,72.5714
1993-05-15 17:00:00,0.58,1.29,1993,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.7100000000000001,23.0225,72.5714
1993-05-15 18:00:00,0.32,0.54,1993,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.22000000000000003,23.0225,72.5714
1993-05-15 19:00:00,0.05,0.06,1993,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0.009999999999999995,23.0225,72.5714
1993-05-15 20:00:00,0.0,0.0,1993,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.0,23.0225,72.5714
1993-06-15 05:00:00,0.0,0.0,1993,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,0.0,23.0225,72.5714
1993-06-15 06:00:00,0.06,0.07,1993,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.010000000000000009,23.0225,72.5714
1993-06-15 07:00:00,0.34,0.47,1993,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.12999999999999995,23.0225,72.5714
1993-06-15 08:00:00,0.69,1.13,1993,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.43999999999999995,23.0225,72.5714
1993-06-15 09:00:00,0.98,1.77,1993,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0.79,23.0225,72.5714
1993-06-15 10:00:00,1.15,2.31,1993,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,1.1600000000000001,23.0225,72.5714
1993-06-15 11:00:00,1.25,2.75,1993,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,1.5,23.0225,72.5714
1993-06-15 12:00:00,1.28,3.04,1993,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,1.76,23.0225,72.5714
1993-06-15 13:00:00,1.26,2.93,1993,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,1.6700000000000002,23.0225,72.5714
1993-06-15 14:00:00,1.24,2.87,1993,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,1.6300000000000001,23.0225,72.5714
1993-06-15 15:00:00,1.05,2.44,1993,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,1.39,23.0225,72.5714
1993-06-15 16:00:00,0.86,1.84,1993,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.9800000000000001,23.0225,72.5714
1993-06-15 17:00:00,0.67,1.2,1993,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.5299999999999999,23.0225,72.5714
1993-06-15 18:00:00,0.39,0.57,1993,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.17999999999999994,23.0225,72.5714
1993-06-15 19:00:00,0.09,0.1,1993,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.010000000000000009,23.0225,72.5714
1993-06-15 20:00:00,0.0,0.0,1993,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,23.0225,72.5714
1993-07-15 05:00:00,0.0,0.0,1993,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.0,23.0225,72.5714
1993-07-15 06:00:00,0.03,0.03,1993,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.0,23.0225,72.5714
1993-07-15 07:00:00,0.29,0.31,1993,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.020000000000000018,23.0225,72.5714
1993-07-15 08:00:00,0.66,0.79,1993,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.13,23.0225,72.5714
1993-07-15 09:00:00,0.99,1.24,1993,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.25,23.0225,72.5714
1993-07-15 10:00:00,1.26,1.72,1993,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.45999999999999996,23.0225,72.5714
1993-07-15 11:00:00,1.38,1.95,1993,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.5700000000000001,23.0225,72.5714
1993-07-15 12:00:00,1.41,2.0,1993,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.5900000000000001,23.0225,72.5714
1993-07-15 13:00:00,1.47,2.12,1993,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.6500000000000001,23.0225,72.5714
1993-07-15 14:00:00,1.3,1.96,1993,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.6599999999999999,23.0225,72.5714
1993-07-15 15:00:00,1.07,1.67,1993,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.5999999999999999,23.0225,72.5714
1993-07-15 16:00:00,0.87,1.32,1993,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.45000000000000007,23.0225,72.5714
1993-07-15 17:00:00,0.62,0.84,1993,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.21999999999999997,23.0225,72.5714
1993-07-15 18:00:00,0.3,0.35,1993,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.04999999999999999,23.0225,72.5714
1993-07-15 19:00:00,0.04,0.04,1993,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.0,23.0225,72.5714
1993-07-15 20:00:00,0.0,0.0,1993,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,23.0225,72.5714
1993-08-15 05:00:00,0.0,0.0,1993,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0.0,23.0225,72.5714
1993-08-15 06:00:00,0.02,0.02,1993,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.0,23.0225,72.5714
1993-08-15 07:00:00,0.28,0.31,1993,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.02999999999999997,23.0225,72.5714
1993-08-15 08:00:00,0.65,0.84,1993,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0.18999999999999995,23.0225,72.5714
1993-08-15 09:00:00,1.03,1.49,1993,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.45999999999999996,23.0225,72.5714
1993-08-15 10:00:00,1.26,1.93,1993,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.6699999999999999,23.0225,72.5714
1993-08-15 11:00:00,1.42,2.27,1993,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0.8500000000000001,23.0225,72.5714
1993-08-15 12:00:00,1.53,2.56,1993,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1.03,23.0225,72.5714
1993-08-15 13:00:00,1.49,2.38,1993,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.8899999999999999,23.0225,72.5714
1993-08-15 14:00:00,1.35,2.33,1993,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.98,23.0225,72.5714
1993-08-15 15:00:00,1.17,1.94,1993,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0.77,23.0225,72.5714
1993-08-15 16:00:00,0.91,1.45,1993,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.5399999999999999,23.0225,72.5714
1993-08-15 17:00:00,0.66,0.91,1993,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.25,23.0225,72.5714
1993-08-15 18:00:00,0.29,0.35,1993,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.06,23.0225,72.5714
1993-08-15 19:00:00,0.02,0.02,1993,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0.0,23.0225,72.5714
1993-08-15 20:00:00,0.0,0.0,1993,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.0,23.0225,72.5714
1993-09-15 05:00:00,0.0,0.0,1993,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.0,23.0225,72.5714
1993-09-15 06:00:00,0.0,0.0,1993,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.0,23.0225,72.5714
1993-09-15 07:00:00,0.19,0.22,1993,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.03,23.0225,72.5714
1993-09-15 08:00:00,0.56,0.78,1993,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.21999999999999997,23.0225,72.5714
1993-09-15 09:00:00,0.88,1.4,1993,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.5199999999999999,23.0225,72.5714
1993-09-15 10:00:00,1.17,1.94,1993,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.77,23.0225,72.5714
1993-09-15 11:00:00,1.32,2.35,1993,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,1.03,23.0225,72.5714
1993-09-15 12:00:00,1.44,2.49,1993,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,1.0500000000000003,23.0225,72.5714
1993-09-15 13:00:00,1.49,2.55,1993,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,1.0599999999999998,23.0225,72.5714
1993-09-15 14:00:00,1.37,2.36,1993,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.9899999999999998,23.0225,72.5714
1993-09-15 15:00:00,1.05,2.04,1993,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.99,23.0225,72.5714
1993-09-15 16:00:00,0.85,1.51,1993,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.66,23.0225,72.5714
1993-09-15 17:00:00,0.55,0.87,1993,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.31999999999999995,23.0225,72.5714
1993-09-15 18:00:00,0.21,0.27,1993,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.060000000000000026,23.0225,72.5714
1993-09-15 19:00:00,0.01,0.01,1993,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0.0,23.0225,72.5714
1993-09-15 20:00:00,0.0,0.0,1993,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.0,23.0225,72.5714
1993-10-15 05:00:00,0.0,0.0,1993,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,0.0,23.0225,72.5714
1993-10-15 06:00:00,0.0,0.0,1993,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.0,23.0225,72.5714
1993-10-15 07:00:00,0.11,0.12,1993,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.009999999999999995,23.0225,72.5714
1993-10-15 08:00:00,0.36,0.69,1993,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.32999999999999996,23.0225,72.5714
1993-10-15 09:00:00,0.52,1.38,1993,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,0.8599999999999999,23.0225,72.5714
1993-10-15 10:00:00,0.62,2.05,1993,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.4299999999999997,23.0225,72.5714
1993-10-15 11:00:00,0.67,2.52,1993,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,1.85,23.0225,72.5714
1993-10-15 12:00:00,0.77,2.69,1993,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,1.92,23.0225,72.5714
1993-10-15 13:00:00,0.78,2.64,1993,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,1.86,23.0225,72.5714
1993-10-15 14:00:00,0.73,2.43,1993,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1.7000000000000002,23.0225,72.5714
1993-10-15 15:00:00,0.66,1.97,1993,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,1.31,23.0225,72.5714
1993-10-15 16:00:00,0.51,1.37,1993,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.8600000000000001,23.0225,72.5714
1993-10-15 17:00:00,0.33,0.69,1993,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.35999999999999993,23.0225,72.5714
1993-10-15 18:00:00,0.09,0.12,1993,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.03,23.0225,72.5714
1993-10-15 19:00:00,0.0,0.0,1993,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,0.0,23.0225,72.5714
1993-10-15 20:00:00,0.0,0.0,1993,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.0,23.0225,72.5714
1993-11-15 05:00:00,0.0,0.0,1993,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,0.0,23.0225,72.5714
1993-11-15 06:00:00,0.0,0.0,1993,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.0,23.0225,72.5714
1993-11-15 07:00:00,0.04,0.06,1993,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.019999999999999997,23.0225,72.5714
1993-11-15 08:00:00,0.28,0.54,1993,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.26,23.0225,72.5714
1993-11-15 09:00:00,0.49,1.24,1993,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.75,23.0225,72.5714
1993-11-15 10:00:00,0.59,1.91,1993,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.3199999999999998,23.0225,72.5714
1993-11-15 11:00:00,0.66,2.32,1993,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,1.6599999999999997,23.0225,72.5714
1993-11-15 12:00:00,0.72,2.57,1993,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1.8499999999999999,23.0225,72.5714
1993-11-15 13:00:00,0.73,2.48,1993,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,1.75,23.0225,72.5714
1993-11-15 14:00:00,0.64,2.24,1993,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,1.6,23.0225,72.5714
1993-11-15 15:00:00,0.54,1.83,1993,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,1.29,23.0225,72.5714
1993-11-15 16:00:00,0.41,1.16,1993,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.75,23.0225,72.5714
1993-11-15 17:00:00,0.24,0.51,1993,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.27,23.0225,72.5714
1993-11-15 18:00:00,0.04,0.05,1993,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.010000000000000002,23.0225,72.5714
1993-11-15 19:00:00,0.0,0.0,1993,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,0.0,23.0225,72.5714
1993-11-15 20:00:00,0.0,0.0,1993,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0,23.0225,72.5714
1993-12-15 05:00:00,0.0,0.0,1993,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0.0,23.0225,72.5714
1993-12-15 06:00:00,0.0,0.0,1993,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0.0,23.0225,72.5714
1993-12-15 07:00:00,0.02,0.02,1993,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.0,23.0225,72.5714
1993-12-15 08:00:00,0.2,0.43,1993,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.22999999999999998,23.0225,72.5714
1993-12-15 09:00:00,0.35,1.1,1993,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0.7500000000000001,23.0225,72.5714
